Id,Community,retweeted_screen_name,Text,Time
237176284,2,BirinderNarang,"RT @DrBirinderSingh: 1/ Vaccines in Canada:

We all heard that #AstraZenecaVaccine was approved for use in Canada on Friday.

We now have 3…",2021-03-01T02:03:57.000Z
27201190,2,miss_muk,RT @miss_muk: One of the ways to tell an African government is failing/running out of ideas is when they shift focus to legislating sexuali…,2021-03-01T05:07:25.000Z
28221296,3,nbcsnl,RT @nbcsnl: Hello and welcome to So You Think You Can Get The Vaccine. Let’s meet our panel of judges. https://t.co/MHuo3ytzhF,2021-03-01T03:02:25.000Z
1466898139,5,valoakley25,"RT @valoakley25: All you people boasting about not having the vaccination, it's not big and it's not clever! In fact you will probably end…",2021-03-01T08:07:49.000Z
158021529,5,oflynnsocial,"RT @oflynnsocial: The disastrous and disgraceful mishandling of the vaccination programme not only by the EU Commission, but also by nation…",2021-03-01T23:31:01.000Z
2231199386,5,thecarolemalone,"RT @thecarolemalone: Prof Thomas Mertens, head of Germany’s vaccination commission says Germany never criticised the vaccine only the lack…",2021-03-01T07:10:30.000Z
453473029,5,tomhfh,"RT @tomhfh: 🇪🇺Orders late
🇪🇺Falsely briefs against AZ
🇪🇺Temporarily breaches Northern Ireland protocol
🇪🇺Bans vaccine exports

🇬🇧Shares gen…",2021-03-01T09:39:11.000Z
498986721,5,JGForsyth,"RT @JGForsyth: The highly effective Oxford jab has completely changed the outlook for the UK and, because it is cheap and easy to distribut…",2021-03-01T22:40:23.000Z
86384980,3,cselley,"RT @cselley: I'm old enough to remember when a Liberal MP accused @MichelleRempel of ""stoking fear"" and ""contributing to vaccine hesitancy""…",2021-03-01T23:50:50.000Z
587205438,2,MMKavanagh,RT @MMKavanagh: Our new piece @ForeignPolicy on democratizing vaccine production. G7 leaders struggling to address lack of #VaccinEquity bu…,2021-03-01T21:19:58.000Z
2730560946,6,NicketaNicola,"RT @NicketaNicola: Y’all scared of a vaccine while also being vaccinated since childhood. 

Okay.",2021-03-01T05:16:49.000Z
563190755,2,Nanjala1,"RT @Nanjala1: ""Europe is trying to vaccinate 80%. the US is trying to vaccinate everyone. They will finish vaccinating, impose travel restr…",2021-03-01T18:24:33.000Z
1156822433162072064,2,KarLeia,"RT @KarLeia: I have Spinal Muscular Atrophy. I’m (almost) as high-risk as it gets.

I’m failing to understand why I don’t qualify for a cov…",2021-03-01T01:06:48.000Z
1335392475729588230,3,hendersonafc,"RT @thearmouryblog: I’m not even an anti-vaxxer, I couldn’t give a toss if people want to inject their bodies with foreign substances. Howe…",2021-03-01T11:30:33.000Z
47739450,3,ByronYork,"RT @ByronYork: Time to reassess the Trump administration's handling of COVID? On balance, it was better than Europe's. Then, a 'breathtakin…",2021-03-01T19:44:21.000Z
21017729,2,annaqque,RT @annaqque: Jonas Salk famously chose not to patent the polio vaccine or collect profits to maximize distribution and now no one has poli…,2021-03-01T08:55:57.000Z
810914421870563329,2,CarolineColijn,"RT @CarolineColijn: Turns out that if you make your pandemic research code available, super sharp journalists can run it and write really h…",2021-03-01T20:00:58.000Z
1247223374717296647,3,TheInsiderPaper,"RT @TheInsiderPaper: JUST IN: Project Veritas drops a bombshell video of Facebook founder ZUCKERBERG, who can be watched saying:

“I share…",2021-03-01T03:09:32.000Z
795749709629521920,4,nkquakyi,"RT @nkquakyi: Maybe it's time for media to move away from ""Will you take the #COVID19 vaccine?"" tweets to ""Here is why you should take the…",2021-03-01T08:36:42.000Z
856590732907433985,3,robinmonotti,"RT @robinmonotti: The fact that a veterinary de-wormer like Ivernectin works better than the latest mRNA nanotechnology ""vaccine"" should be…",2021-03-01T13:24:47.000Z
5370122,7,noelledeg,"RT @noelledeg: I feel bad for our healthcare workers. The informed consent waivers they signed were for Pfizer, but the govt pulled a bait-…",2021-03-01T03:57:32.000Z
2698422738,5,snb19692,"RT @snb19692: Whilst Johnson &amp; the sycophants rise in the polls based on vaccine roll out! 🥺😡
It's a bit like rewarding the wolf for not ki…",2021-03-01T15:20:44.000Z
60425879,5,Alba40,"RT @Alba40: Child: Mummy, what’s that scar on your arm?

Mother: It’s the smallpox vaccination I had when I was little 

Child: Why haven’t…",2021-03-01T09:39:14.000Z
876935449,2,Somecallmejon,"RT @Somecallmejon: Going for my first dose of the vaccine this Wednesday. Things are gonna be the same for a while, but at least I can brea…",2021-03-01T21:15:41.000Z
155581583,3,robbysoave,"RT @robbysoave: Anecdote alert: My Uber driver in Orlando, an elderly Italian man, said he didn’t see the point of getting the vaccine if y…",2021-03-01T03:17:49.000Z
24700876,3,TheTorontoSun,"RT @TheTorontoSun: SHOTS AHOY, MATIES!: Critics say scooping doses earmarked for developing countries makes Canada a 'global vaccine pirate…",2021-03-01T18:56:04.000Z
1145380534429859840,3,livelifewelove,"RT @breakthrudome: We don’t want vaccines, we like how our DNA and RNA works just fine.
We don’t want to block out the sun. We like how the…",2021-03-01T08:07:33.000Z
700432586720595969,2,DSAArchaeology,RT @DSAArchaeology: Eugenics becoming popular again is a direct result of prioritizing STEM education without equal weight on the Humanitie…,2021-03-01T06:36:28.000Z
41622841,2,pwoodreporter,"RT @pwoodreporter: This just in: Maryland is in line to get 49,600 doses of the one-shot Johnson &amp; Johnson vaccine this week. Will go to ma…",2021-03-01T18:25:26.000Z
53751609,2,THE_Russell,"RT @THE_Russell: Berijiklian: ""There may be a supply problem...All we want the federal government to tell us is where the vaccines are, and…",2021-03-01T02:29:24.000Z
23865085,3,brianlilley,RT @brianlilley: A couple of weeks ago it was that the ⁦@JustinTrudeau⁩ government was taking vaccines from COVAX to ensure Canada had dose…,2021-03-01T14:12:27.000Z
1094762324097822720,2,michaelmina_lab,"RT @michaelmina_lab: Second: 

Given that the new variants have not yet escaped immunity but appear more transmissible, we might consider h…",2021-03-01T23:26:14.000Z
474201537,2,DebbieMonterrey,"RT @DebbieMonterrey: Putnam Co. on Iowa border couldn't give away all its vaccines Saturday, even when they opened it up to ANYONE over 18.…",2021-03-01T22:43:44.000Z
488950348,2,JeromeAdamsMD,"RT @JeromeAdamsMD: Here’s a #COVID19 FAQ I often get:  

Why should I get a vaccine for disease with a 99% “recovery rate” (ie according to…",2021-03-01T21:47:51.000Z
208120290,2,US_FDA,"RT @US_FDA: Today, FDA issued an emergency use authorization (EUA) for the third vaccine for the prevention of #COVID19 caused by SARS-CoV-…",2021-03-01T03:50:10.000Z
732787392722182144,2,DelthiaRicks,RT @DelthiaRicks: Race for a #coronavirus vaccine: Not since the scientific mobilization to prevent polio has there been such an intense fo…,2021-03-01T09:50:32.000Z
106722362,2,AmmahStarr,RT @AmmahStarr: JJ vaccine does what Moderna and Pfizer do - it keeps you protected from severe Covid and prevents hospitalization and deat…,2021-03-01T01:42:37.000Z
2418253040,2,FourWinns298,RT @FourWinns298: Now that AZD1222 is approved Ontario will need months to study and plan how to distribute a vaccine that requires almost…,2021-03-01T21:30:09.000Z
891411271794520069,8,Dessytothemax,RT @Dessytothemax: so matthias matuschik is out on sick leave? yeah well racism is a virus. and the only vaccine for it is accountability.…,2021-03-01T23:19:27.000Z
95885662,5,JackHoJo,"RT @JackHoJo: This is extraordinary

Coombe master did not vaccinate students on standby, inquiry hears https://t.co/pvYYcMDXmd",2021-03-01T09:29:49.000Z
16613738,3,GlumBird,"RT @GlumBird: Today is disablity day of mourning.

The British state has murdered tens of thousands of disabled people this year by deprivi…",2021-03-01T11:28:55.000Z
2377589106,5,LawrenceGilder,"RT @LawrenceGilder: #DailyCovidUpdate | 1st March 2021

- Cases: 4,182,009 (+5,455)
- Average Cases: 7,979.86

- Deaths (28-day): 122,953 (…",2021-03-01T16:29:25.000Z
24559364,5,benjaminbutter,RT @benjaminbutter: This really does show how effective a vaccine passport would be. There is a group of people who aren’t sat around makin…,2021-03-01T21:10:01.000Z
309119004,2,LizaYuzda,"RT @LizaYuzda: NEW: BC #covid19 vaccine rollout
- front line/essential workers may move up in priority line
with Astra Zeneca suggested for…",2021-03-01T21:22:45.000Z
45306874,5,wendylyon,"RT @wendylyon: Medical students on the obstetrics ward, ""many of them from high-risk black and Asian ethnic groups"", were knowingly bypasse…",2021-03-01T08:26:25.000Z
303862998,2,PDChina,"RT @PDChina: #China plans to vaccinate 40% of its 1.4 billion population against #COVID19 by June, and by the end of February about 3.56% o…",2021-03-01T18:07:24.000Z
25516222,2,grahamctv,RT @grahamctv: Appointments now open for 80 plus residents in these neighbourhoods anyone born 1941 or earlier eligible in these postal cod…,2021-03-01T18:34:29.000Z
3317340592,2,segal_eran,"RT @segal_eran: Israel: We say with caution, the magic has started

Note blue lines, of 60+ years old (first to vaccinate), in the past 2 w…",2021-03-01T11:10:29.000Z
2511720043,4,RAkufoAddo,"RT @RAkufoAddo: This morning I will be taking a stand against the pandemic as I present myself, together with my husband, the President,@NA…",2021-03-01T09:19:49.000Z
855883779155648512,5,DrSimonAshworth,RT @DrSimonAshworth: For those who doubt the safety of #COVID19vaccine I have one observation: amongst hospital consultants uptake of vacci…,2021-03-01T03:44:57.000Z
25985333,2,ntvkenya,"RT @ntvkenya: People below 18 years old, pregnant women and those who are allergic to eggs and chicken are not eligible for Covid-19 vaccin…",2021-03-01T18:51:37.000Z
115628224,6,Omojuwa,RT @Omojuwa: You should register to take your covid19 vaccine here. I already did  https://t.co/fSjRn8RA0P #CovidNGFacts #YesToCovid19Vacci…,2021-03-01T13:16:44.000Z
433426660,6,FMICNigeria,"RT @FMICNigeria: To register for #COVID19 vaccination, visit NPHCDA's website https://t.co/2VBcIAOPAD and click on ‘COVID-19 Vaccination e-…",2021-03-01T15:50:05.000Z
856010760,5,guyverhofstadt,"RT @guyverhofstadt: US approves Johnson &amp; Johnson vaccine. 👇🏻 What is the EMA waiting for? 

Every day counts in deaths, economic damage, p…",2021-03-01T00:53:33.000Z
50109331,5,nazirafzal,"RT @nazirafzal: After 6 horrible weeks of covid, (despite taking every precaution) the antibodies I generated will now be added to by the v…",2021-03-01T19:46:38.000Z
141525004,2,cokeefe9,RT @cokeefe9: According to ⁦@GregHuntMP⁩ Victoria has only administered 30% of the vaccine doses they’ve received. QLD just 22%. NSW 75%. ⁦…,2021-03-01T06:00:47.000Z
2945287090,3,RealBrysonGray,"RT @RealBrysonGray: Roll call: Are you taking the vaccine?

I’ll go first, no.",2021-03-01T02:34:42.000Z
2587057008,2,animyss,"RT @animyss: Vip gets vaccine sebab que jump - ok kami siasat.
Vip plans to que jump and was expose before injection - fake news .

Nampak…",2021-03-01T08:47:30.000Z
291762556,2,AdamFriedland,RT @AdamFriedland: Not an anti Vax guy but I won’t be taking the Johnson &amp; Johnson vaccine. I’m not a baby,2021-03-01T01:15:24.000Z
1300780001084743683,5,LeChouNews,RT @LeChouNews: LEAKED: Images Of EU's Vaccine Passport https://t.co/Ve6COmtp5s,2021-03-01T11:40:32.000Z
1096468083022200832,2,greengodict,RT @greengodict: I miss when Brazilians were literally recognized by  vaccination marks https://t.co/76peQCVV1B,2021-03-01T21:52:56.000Z
110267961,2,ajesusjoseph,RT @ajesusjoseph: Glad to hear about the vaccination prioritization. You know what else shows that you value the lives of people experienci…,2021-03-01T01:18:07.000Z
1295646739261775873,5,Iamlistening666,"RT @Iamlistening666: @mrjamesob This failed Tory regime views the vaccine program as a magic silver bullet, not necessarily to save lives b…",2021-03-01T08:17:27.000Z
106096597,5,EISUnion,"RT @EISUnion: We are asking members to support #ProtectEducationEIS by emailing the First Minister, urging her to call for the vaccination…",2021-03-01T10:38:53.000Z
1088371662108676096,5,BeckettUnite,RT @BeckettUnite: The Government’s lack of border controls now risks the vaccination process itself. Decisions driven by a refusal to give…,2021-03-01T08:15:25.000Z
724110272,5,RachVyas,RT @RachVyas: First pilot of GP-led phone calls to our patients who had declined vaccination started today. 69% of patients contacted have…,2021-03-01T07:34:23.000Z
128982444,5,The_Dundonian,RT @MarcMacDhugaill: Down to just 386 new cases today in Scotland. So close to freedom. But thanks to the UK Government's relaxed quarantin…,2021-03-01T23:32:48.000Z
1017280993,3,davidkurten,"RT @davidkurten: Vaccine passports are the latest manifestation of medical fascism.
A critical mass of people must resist now:
No mask. No…",2021-03-01T01:54:16.000Z
1257277750219603969,3,JohnKarter01,"RT @JohnKarter01: Sunday Times today - 200,000 healthcare workers refusing to have the Covid vaccine. What do they know that we don't?",2021-03-01T01:37:37.000Z
25371310,3,EnglishDemocrat,RT @EnglishDemocrat: Heartbreak as two pensioners die hours after receiving  jabs in separate tragic incidents https://t.co/RFNdecKFVi,2021-03-01T08:25:38.000Z
2822407526,3,jameseperloff,"RT @jamesperloff: Was speaking to red-pilled retired RN, who’s rarely sick. Recently she began getting sick (she halted it naturopathically…",2021-03-01T17:57:58.000Z
4391165297,5,mikew4EU,"RT @mikew4EU: Just had the AZ vaccine🙂

Question 1: name, address, dob.

Question 2: Are you British?

My question: Why?",2021-03-01T23:35:43.000Z
1241214150887583744,5,jewel_thin,RT @jewel_thin: The success of the British vaccine rollout shows how well-oiled our Public Health system &amp; national infrastructure truly is…,2021-03-01T02:30:45.000Z
1481868054,5,jo_woods11,RT @jo_woods11: Even if our asthma is well-controlled we never know when our next attack is around the corner. That's our life. But apparen…,2021-03-01T21:02:34.000Z
41874178,5,WelshGovernment,"RT @WelshGovernment: Thanks to our wonderful vaccination teams, we've offered everyone in the first 4 priority groups a coronavirus vaccine…",2021-03-01T07:10:41.000Z
294668347,5,DrFrancesRyan,RT @DrFrancesRyan: A scandal that won’t be a scandal: DNR orders are being imposed on Covid patients with learning difficulties again. All…,2021-03-01T15:56:01.000Z
1224185690713460736,3,goddeketal,"RT @goddeketal: The Netherlands: 22 nursing home residents died within two weeks of the first mRNA shots.

https://t.co/WhA73mzQud",2021-03-01T21:18:21.000Z
228459707,3,LPerrins,"RT @LPerrins: They deny vaccine passports are in the cards for weeks. 
We knew they working on them. 
They just lie, they lie all the time…",2021-03-01T11:39:55.000Z
23925278,3,gazcon,"RT @gazcon: At this stage, dismissing something as a ""conspiracy theory"" is like watching someone roll a six nine times in a row and then b…",2021-03-01T22:56:46.000Z
241922327,3,Dan__Stevens,RT @DanStevens1103: As usual @NeilClark66 is bang on the money. 🎯,2021-03-01T13:34:48.000Z
2785680441,3,CromwellStuff,"RT @CromwellStuff: The response from my GP surgery manager begins “I am not a clinician”, but she has 12 GPs? Why is a manager addressing m…",2021-03-01T23:42:48.000Z
782018153207431168,3,ChildrensHD,"RT @ChildrensHD: @RobertKennedyJr: ""Every statement I put on #Instagram was sourced from a govt database, from peer-reviewed pubs + from ca…",2021-03-01T04:59:29.000Z
459390022,3,JuliaHB1,"RT @JuliaHB1: I've fixed your headline for you @SkyNews:

A significantly smaller proportion of black people in England aged 70 and over ha…",2021-03-01T23:21:00.000Z
1168586642141196289,3,Mark_AJohnson,"RT @Mark_AJohnson: Petition: Do not rollout Covid-19 vaccine passports 

Vaccine passports would be coercive, invasive and fundamentally di…",2021-03-01T12:58:04.000Z
1174254240337977345,3,HegKong,"RT @HegKong: Vaccine passport thread:

Digital Vaccine passports are feverishly being developed by a group of big tech companies, the World…",2021-03-01T20:03:20.000Z
1177579059221532673,3,LynnFynn3,RT @LynnFynn3: Out of curiosity we decided to HIV-test a few colleagues that received the Pf*zer Vax for SARSCov 2 and several came back po…,2021-03-01T21:45:44.000Z
123975474,3,jonrappoport,"RT @jonrappoport: How the CDC and WHO will fake the effects of the COVID vaccine to make it look like a success...

https://t.co/sIVfjcpvSP",2021-03-01T10:22:55.000Z
1320463487257247744,3,org_scp,"RT @Stop_CommonPass: #TonyBlair is an enemy of liberty, of fundamental Human Rights. 

Lest we forget he 'regretted' introducing the FOIA A…",2021-03-01T03:47:46.000Z
1328148065820225536,3,ukmfa1,"RT @ukmfa1: Vaccine Passport Open Letter:  UKMFA have grave legal, ethical, medical concerns wrt the concept of Vaccine/Immunity passports,…",2021-03-01T11:57:54.000Z
1330266621810778114,3,liberty_places,RT @pcrclaims: All talk of vaccine passports is pure PsyOps and vaccination nudging. The concept is totally ultra vires and they know it! S…,2021-03-01T12:07:01.000Z
1356085641746939905,3,jimmy_grogan,RT @jimmy_grogan: @jhnhellstrom @FatEmperor I have a close relative working in a large public hospital in Manila. They're down to one covid…,2021-03-01T18:12:50.000Z
142640919,3,Francis_Hoar,"RT @Francis_Hoar: It cannot respect privacy, by definition. And we can be sure that more will be added to the requirements as soon as they…",2021-03-01T16:29:50.000Z
178806519,3,DrMadej,"RT @DrMadej: It's Gene Therapy, Not a Vaccine https://t.co/4bPYgLlHxZ",2021-03-01T17:01:10.000Z
330717019,3,DrTeckKhong,"RT @DrTeckKhong: Whether it’s called hyper-immune response or delayed antibody dependent enhancement or whatever, the latency to developing…",2021-03-01T00:29:20.000Z
337808606,3,RobertKennedyJr,RT @RobertKennedyJr: #HankAaron's tragic death is part of a wave of suspicious deaths among elderly closely following administration of #CO…,2021-03-01T00:24:20.000Z
46377350,3,lorraineagency,"RT @lorraineagency: Who is not getting the vaccine?

Would love to know the numbers.

Pls RT",2021-03-01T17:03:56.000Z
867738228937416705,3,HowardSteen4,"RT @HowardSteen4: 3rd video from @CoronaAusschuss #41 Realising they are treading on thin ice, the WHO and GAVI have attempted to make it d…",2021-03-01T00:49:17.000Z
895453866237362177,3,mocleirigh_o,RT @mocleirigh_o: TODAY’S BUSINESS POST. TAXPAYERS FACING A BILLION + EURO BILL OVER SWINE FLU VACCINE FIASCO THAT CMO SAID WAS SAFE TO USE…,2021-03-01T19:35:41.000Z
1074309802225004545,3,Andy_In_The_UK,"RT @Andy_In_The_UK: Come on people! Let's get this to 250,000! 👊

Petition: Do not rollout Covid-19 vaccine passports https://t.co/hz3pM4IE…",2021-03-01T15:05:29.000Z
1887386834,5,DevanSinha,"RT @DevanSinha: UK vax supply over next 3 months looks very good (graph left).

If we average double the vax rate over the next 10-11 weeks…",2021-03-01T13:11:21.000Z
545081356,5,RichardBurgon,"RT @RichardBurgon: The vaccine is key to ending this crisis, but patents artificially limit supply.

Today the WTO will discuss a temporary…",2021-03-01T20:09:38.000Z
1356792044,3,PiersRobinson1,"RT @PiersRobinson1: Unless people resist, men such as Fauci will force our precious children to be injected with a drug that no one can kno…",2021-03-01T07:24:15.000Z
206996636,3,SeanCollins66,"RT @SeanCollins66: Covid: Vaccinated people may spread virus, says Van-Tam - BBC News If you truly want an example of brainwashing , people…",2021-03-01T12:25:01.000Z
30623732,3,zoeharcombe,"RT @zoeharcombe: Guys - please realise that vaccine passports aren't about health, they're about universal control.",2021-03-01T21:49:14.000Z
755135678422327296,3,BernieSpofforth,"RT @berniespofforth: Segregation through vaccine passports is the hill I will die on.

I grew up in apartheid South Africa, I broke the rul…",2021-03-01T21:17:03.000Z
16936686,3,21WIRE,"RT @21WIRE: #BREXIT WAS AN ILLUSION...

🇪🇺🇬🇧BRINO: UK Now Coordinating with EU to Push-Through Vaccine Passports💥
https://t.co/XJiosXAvLn",2021-03-01T18:25:25.000Z
65384825,3,darrenmark69,RT @darrenmark69: Enforced vaccine passport = Enforced vaccine = Enforced medical intervention = Enforced medical experimentation = Against…,2021-03-01T03:39:03.000Z
732734071,3,AKRule,"RT @AKRule: @pcrclaims @JoRogersUK @ukmfa1 @L4L_UK @AI_Clayton 
Just got letter re booking vaccination appointment plus PHE/NHS 
Guide.
It…",2021-03-01T13:01:27.000Z
44655498,3,MervusP30,"RT @MervusP30: In the upcoming months there will be a massive push from the government to cajole people into having their ""vaccine"".

Pleas…",2021-03-01T23:50:25.000Z
76004287,3,BigBrotherWatch,"RT @BigBrotherWatch: ""Covid Status Certification"" is now how you spell ""vaccine passports"" 🙃

A disturbing U-turn in the roadmap.

And it i…",2021-03-01T10:58:44.000Z
1302978006441492481,3,ClareCraigPath,RT @ClareCraigPath: Didn't we cancel Christmas so we wouldn't have to lockdown in January?,2021-03-01T19:00:38.000Z
14879348,3,_InThisTogether,"RT @_InThisTogether: We have Brazilian, South African and the British variants of concern. The Astrazeneca vaccine AZD1222 was trialled in…",2021-03-01T20:45:42.000Z
130034862,5,DrRanj,"RT @DrRanj: If you are offered a vaccine PLEASE take it if you can. There is no doubt now that they:

1) Reduce the chances of you getting…",2021-03-01T08:28:06.000Z
1071430976537018368,3,nick_the_geek78,"RT @nick_the_geek78: Recent data shows 1st dose of vaccine provides 90% ptotection. Around 20 million have already got it, a staggering ~1/…",2021-03-01T18:38:40.000Z
1216654609768484865,3,gbdeclaration,"RT @gbdeclaration: What are the physical health impacts of lockdowns? 

There are many physical health harms.  This includes lower childhoo…",2021-03-01T21:29:23.000Z
16182602,5,mlchealth,RT @mlchealth: Those aged 60 - 64 can now book online for their covid vaccine - It is a few days ahead of the official launch.  #lookingfor…,2021-03-01T18:12:58.000Z
20302461,5,tomriordan,RT @tomriordan: Leeds case rate down to 164.7 per 100k people (from 167.3). Positivity is also down to 7.7% (from 7.9%). Once you’ve had yo…,2021-03-01T07:45:40.000Z
3377121640,5,thenewsbydes,RT @thenewsbydes: Have you had your vaccine jab? They made it in a sexy lab. I went and got mine in a cab. You might get the shivers,2021-03-01T19:27:48.000Z
806347865073315844,3,DFBHarvard,"RT @DFBHarvard: We're up to 2.4 million COVID-19 Vaccinations per day! This blows away Biden's goal of 1 million/day!

This achievement of…",2021-03-01T16:41:50.000Z
1144128948240035840,3,CindyKendrick11,RT @CindyKendrick11: Over my dead body!!,2021-03-01T19:49:25.000Z
815273012,3,DrKellyVictory,RT @DrKellyVictory: Have you ever noticed that the people who believe they have a right to prohibit you from taking #hydroxychloroquine and…,2021-03-01T19:01:12.000Z
20545835,3,newsmax,"RT @newsmax: Trump hits Biden on his comments about vaccine availability before he took office.

""I actually believe he said that because h…",2021-03-01T01:23:54.000Z
712755195705483265,6,fkabudu,"RT @fkabudu: As the maker and moderator of at least 2 whatsapp groups, I believe I now qualify for this ""strategic leadership"". God bless",2021-03-01T17:06:08.000Z
568143078,3,MartinDaubney,"RT @MartinDaubney: Prediction: if Michael Gove is in charge of the review into #covidpassports, then it means we are heading towards #covid…",2021-03-01T13:19:05.000Z
1315379569558532097,6,ZikokoCitizen,"RT @ZikokoCitizen: Covid-19 Vaccine In Nigeria: What We Know

Nigeria has launched a portal for registering for the Covid-19 vaccination. T…",2021-03-01T15:33:44.000Z
153481286,6,ChinyereNwonye,"RT @ChinyereNwonye: Dear Nigerians, you can NOW register for the #COVID19 vaccination. 

#YesToCovid19Vaccine",2021-03-01T11:25:42.000Z
1339324992408997895,4,manaaf_official,RT @manaaf_official: There'r several avenues via which the westerners could get in altering our health. Why do you believe it could only be…,2021-03-01T07:45:16.000Z
151583473,4,tailorMARIQUE,RT @tailorMARIQUE: The fact that people think their death is of big relevance to the world dey over me. Don,2021-03-01T22:28:20.000Z
2597697475,4,meister_kwame,RT @meister_kwame: If the government wants all Ghanaians to take the vaccine they should put it in boiled eggs,2021-03-01T07:28:34.000Z
976756839294623744,4,mich__d_a,"RT @mich__d_a: With the way the virus was doing numbers on the whole world, I wasn't expecting this sort of resistance against the vaccine.…",2021-03-01T14:30:36.000Z
1340556703,4,_edem_edem_,"RT @_edem_edem_: One organisation that has really used its influence for good in this era has been the Church of Pentecost.
I really respec…",2021-03-01T20:06:50.000Z
172296682,4,Angeley_,RT @Angeley_: I am going to make a thread of the COVID-19  District vaccination centres i have so far.I would add on as i get them.I would…,2021-03-01T10:33:19.000Z
1910508080,4,thecophq,"RT @thecophq: The Chairman of @thecophq, Apostle Eric Nyamekye, took a shot of the #COVID19 vaccine earlier today. #PossessingtheNations #I…",2021-03-01T20:29:52.000Z
2267132693,4,AbeikuLytle,"RT @AbeikuLytle: I need pictures of Nana, Bawumia, Chief Imam, the other religious leaders, Asantehene and Ga Mantse taking the vaccine sho…",2021-03-01T09:37:22.000Z
40668005,4,konkrumah,"RT @konkrumah: 1/03/2021

I took my Covid19 jab after President @NAkufoAddo and Vice President  @MBawumia publicly took theirs early in the…",2021-03-01T22:43:05.000Z
51670922,4,TheIsraelLaryea,"RT @TheIsraelLaryea: Be like I for use Addo Dee in stra for taking my #COVID19 vaccine. If you no wan make e pain you, make you no look the…",2021-03-01T16:17:41.000Z
3326461785,4,YAbbanx,RT @YAbbanx: Vaccines protect you from the deadly coronavirus. Take the vaccine and encourage your friends and families to do the same. The…,2021-03-01T08:00:01.000Z
94879188,4,lydiaforson,"RT @lydiaforson: Thank you @NAkufoAddo for taking this publicly to help demystify the conspiracies surrounding the vaccine. 

For those wit…",2021-03-01T10:36:06.000Z
1299007622968901637,3,Not_the_Bee,"RT @Not_the_Bee: Pfizer CEO: ""Every year you will have to go and get your annual shot for Covid"" https://t.co/xQf0tsDs2J",2021-03-01T16:12:16.000Z
201066140,3,pnjaban,"RT @pnjaban: Under these criteria, people under 65 with lifelong asthma who take medication daily but not oxygen, are not eligible for the…",2021-03-01T18:56:59.000Z
23323939,3,DBrozeLiveFree,"RT @DBrozeLiveFree: They finally went there. Be alert. 

https://t.co/ritztIVVEr",2021-03-01T18:11:24.000Z
15976697,3,michellemalkin,"RT @michellemalkin: Um, men...you might wanna read the last line of this article before you roll up your sleeves for the COVID jab!  😫
http…",2021-03-01T11:13:07.000Z
721387177091993600,3,consent_factory,"RT @consent_factory: Remember, kids, comparing the New Normal ""vaccine passport"" to the Nazi ""Ahnenpaß"" (""Aryan Ancestry Certificate"") is n…",2021-03-01T20:02:44.000Z
2215247203,3,Josef1601,"RT @Josef1601: This is the Moderna website clearly stating that the mRNA acts like a downloadable program to alter our DNA.

What say you n…",2021-03-01T16:32:10.000Z
75948787,3,WhySoSerious06,RT @WhySoSerious06: Don't. Open. Your. Doors. https://t.co/B6wSFQEoGH,2021-03-01T05:08:42.000Z
1178039474346852352,3,Matthew_4_Trump,RT @Matthew_4_Trump: The people who are against Voter ID will demand you show your Vaccine Passport.,2021-03-01T18:37:38.000Z
4835333710,3,reallygraceful,RT @reallygraceful: They’re now advertising that the corona vaxx may fight cancer and Alzheimer’s... https://t.co/U1Dm37o6qz,2021-03-01T17:53:35.000Z
592730371,3,JackPosobiec,"RT @JackPosobiec: I am 100% right about Gattaca 

Eugenics and transhumanism is their game plan and this movie shows the world they would c…",2021-03-01T22:13:38.000Z
1524168474,3,WinterOakPress,"RT @WinterOakPress: NEW!

Printable double-sided A4 leaflet to spread the word in the real physical world.

#GreatReset 

https://t.co/8cPR…",2021-03-01T01:38:02.000Z
2580300486,3,gillygen,"RT @gillygen: @vonderleyen Council of Europe Resolution 2361, states that vaccinations should not be mandatory. Furthermore, persons who ha…",2021-03-01T22:56:45.000Z
45490102,2,markpoloncarz,"RT @markpoloncarz: Starting in March, a temporary COVID-19 vaccination site will be located at the Delavan-Grider Center in Buffalo. If you…",2021-03-01T00:51:14.000Z
275686563,2,verge,RT @verge: Twitter will label COVID-19 vaccine misinformation and enforce a strike system https://t.co/WGqIunkzMO https://t.co/O8Lu4G10LS,2021-03-01T22:13:43.000Z
69797010,2,NYCTBus,"RT @NYCTBus: 🚍💉Queens and Brooklyn: If you’ve got a vaccination appointment at York College or Medgar Evers College, starting today, two ne…",2021-03-01T23:40:28.000Z
1029612428026204160,2,joshburnsmp,"RT @joshburnsmp: Scott Morrison said we'd be at the head of the vaccine queue - we weren't. 

He said we'd vaccinate 4m Australians by Marc…",2021-03-01T02:53:05.000Z
404783656,5,drbosheaGP,RT @drbosheaGP: A large proportion of Irish people having vaccine provided by The State would be very likely to make a personal donation if…,2021-03-01T00:47:21.000Z
1051129297514172416,3,DarlaShine,RT @DarlaShine: I will not support any politician that supports mandatory COVID shots.  #mybodymychoice #healthfreedom #Freedom,2021-03-01T16:29:35.000Z
1250647983097614336,3,OBusybody,"RT @OBusybody: The @CDC doesn't recommend kids get the PPSV23 vaccine as they're not at a heightened risk from pneumonia
https://t.co/YiuE8…",2021-03-01T03:55:19.000Z
